Time (s),Thrust (kN)
2.062062062062062,2.3646371998336324
2.066066066066066,2.361914989265132
2.07007007007007,2.359195912551745
2.074074074074074,2.3564799660857236
2.078078078078078,2.353767146263474
2.0820820820820822,2.35105744948555
2.086086086086086,2.3483508721566513
2.09009009009009,2.345647410685614
2.094094094094094,2.3429470614854098
2.098098098098098,2.3402498209731397
2.1021021021021022,2.337555685570029
2.106106106106106,2.3348646517014235
2.11011011011011,2.3321767157967837
2.114114114114114,2.3294918742896815
2.118118118118118,2.326810123617793
2.1221221221221223,2.3241314602228957
2.126126126126126,2.321455880550865
2.13013013013013,2.318783381051666
2.134134134134134,2.3161139581793515
2.138138138138138,2.3134476083920563
2.1421421421421423,2.310784328151992
2.146146146146146,2.3081241139254454
2.15015015015015,2.3054669621827677
2.154154154154154,2.302812869398376
2.158158158158158,2.300161832050746
2.1621621621621623,2.297513846622406
2.166166166166166,2.2948689095999355
2.17017017017017,2.292227017473957
2.174174174174174,2.289588166739135
2.178178178178178,2.286952353894167
2.1821821821821823,2.284319575441783
2.186186186186186,2.281689827888739
2.19019019019019,2.2790631077458117
2.194194194194194,2.276439411527795
2.1981981981981984,2.2738187357534954
2.2022022022022023,2.2712010769457267
2.206206206206206,2.268586431631306
2.21021021021021,2.2659747963410473
2.214214214214214,2.2633661676097607
2.2182182182182184,2.260760541976244
2.2222222222222223,2.25815791598328
2.2262262262262262,2.2555582861776324
2.23023023023023,2.2529616491100377
2.234234234234234,2.2503680013352056
2.2382382382382384,2.2477773394118117
2.2422422422422423,2.245189659902493
2.2462462462462462,2.2426049593738435
2.25025025025025,2.2400232343964106
2.254254254254254,2.237444481544688
2.2582582582582584,2.2348686973971144
2.2622622622622623,2.2322958785360676
2.2662662662662663,2.229726021547859
2.27027027027027,2.22715912302273
2.274274274274274,2.224595179554848
2.2782782782782784,2.2220341877423007
2.2822822822822824,2.2194761441870923
2.2862862862862863,2.2169210454951385
2.29029029029029,2.2143688882762627
2.294294294294294,2.2118196691441914
2.2982982982982985,2.209273384716548
2.3023023023023024,2.206730031614853
2.3063063063063063,2.204189606464512
2.31031031031031,2.2016521058948184
2.314314314314314,2.1991175265389455
2.3183183183183185,2.1965858650339416
2.3223223223223224,2.194057118020728
2.3263263263263263,2.191531282144091
2.33033033033033,2.189008354052682
2.334334334334334,2.1864883303990084
2.3383383383383385,2.183971207839432
2.3423423423423424,2.1814569830341637
2.3463463463463463,2.178945652647261
2.3503503503503502,2.176437213346618
2.354354354354354,2.1739316618039686
2.3583583583583585,2.171428994694876
2.3623623623623624,2.1689292086987315
2.3663663663663663,2.166432300498749
2.3703703703703702,2.16393826678196
2.374374374374374,2.1614471042392114
2.3783783783783785,2.1589588095651577
2.3823823823823824,2.156473379458261
2.3863863863863863,2.153990810620782
2.3903903903903903,2.1515110997587787
2.394394394394394,2.149034243582101
2.3983983983983985,2.1465602388043874
2.4024024024024024,2.1440890821430583
2.4064064064064064,2.1416207703193133
2.4104104104104103,2.139155300058128
2.414414414414414,2.1366926680882465
2.4184184184184185,2.1342328711421796
2.4224224224224224,2.1317759059561996
2.4264264264264264,2.1293217692703363
2.4304304304304303,2.126870457828373
2.4344344344344346,2.124421968377839
2.4384384384384385,2.121976297670012
2.4424424424424425,2.1195334424599057
2.4464464464464464,2.117093399506272
2.4504504504504503,2.1146561655715934
2.4544544544544546,2.112221737422079
2.4584584584584586,2.109790111827662
2.4624624624624625,2.1073612855619928
2.4664664664664664,2.1049352554024363
2.4704704704704703,2.1025120181300685
2.4744744744744747,2.1000915705296688
2.4784784784784786,2.0976739093897203
2.4824824824824825,2.095259031502402
2.4864864864864864,2.0928469336635867
2.4904904904904903,2.090437612672835
2.4944944944944947,2.088031065333391
2.4984984984984986,2.085627288452182
2.5025025025025025,2.0832262788398084
2.5065065065065064,2.080828033310543
2.5105105105105103,2.078432548682327
2.5145145145145147,2.0760398217767633
